video_id,ped_id,frame,time_s,x_px,y_px,visibility,notes
teams_video,P01,150,5.0,73.0,943.0,tracked,P1; LK optical flow; initial coords.py click
teams_video,P02,150,5.0,340.0,584.0,tracked,P2; LK optical flow; initial coords.py click
teams_video,P03,150,5.0,343.0,482.0,tracked,P3; LK optical flow; initial coords.py click
teams_video,P04,150,5.0,205.0,600.0,tracked,P4; LK optical flow; initial coords.py click
teams_video,P05,150,5.0,143.0,459.0,tracked,P5; LK optical flow; initial coords.py click
teams_video,P06,150,5.0,295.0,466.0,tracked,P6; LK optical flow; initial coords.py click
teams_video,P07,150,5.0,283.0,439.0,tracked,P7; LK optical flow; initial coords.py click
teams_video,P08,150,5.0,399.0,440.0,tracked,P8; LK optical flow; initial coords.py click
teams_video,P09,150,5.0,451.0,548.0,tracked,P9; LK optical flow; initial coords.py click
teams_video,P10,150,5.0,429.0,517.0,tracked,P10; LK optical flow; initial coords.py click
teams_video,P01,165,5.5,89.83070373535156,915.0723876953125,tracked,P1; LK optical flow; sampled tracked point
teams_video,P02,165,5.5,338.3065185546875,591.1876831054688,tracked,P2; LK optical flow; sampled tracked point
teams_video,P03,165,5.5,342.9649353027344,481.25885009765625,tracked,P3; LK optical flow; sampled tracked point
teams_video,P04,165,5.5,208.9344482421875,593.1135864257812,tracked,P4; LK optical flow; sampled tracked point
teams_video,P05,165,5.5,153.9730682373047,458.2772521972656,tracked,P5; LK optical flow; sampled tracked point
teams_video,P06,165,5.5,295.36614990234375,468.09051513671875,tracked,P6; LK optical flow; sampled tracked point
teams_video,P07,165,5.5,285.44769287109375,436.67095947265625,tracked,P7; LK optical flow; sampled tracked point
teams_video,P08,165,5.5,399.8710021972656,440.4187927246094,tracked,P8; LK optical flow; sampled tracked point
teams_video,P09,165,5.5,451.20269775390625,551.8463745117188,tracked,P9; LK optical flow; sampled tracked point
teams_video,P10,165,5.5,431.4936828613281,519.6876220703125,tracked,P10; LK optical flow; sampled tracked point
teams_video,P01,180,6.0,106.135009765625,886.7183227539062,tracked,P1; LK optical flow; sampled tracked point
teams_video,P02,180,6.0,337.34271240234375,598.2958984375,tracked,P2; LK optical flow; sampled tracked point
teams_video,P03,180,6.0,343.0921325683594,480.3179626464844,tracked,P3; LK optical flow; sampled tracked point
teams_video,P04,180,6.0,210.6141815185547,585.9527587890625,tracked,P4; LK optical flow; sampled tracked point
teams_video,P05,180,6.0,165.046142578125,457.47119140625,tracked,P5; LK optical flow; sampled tracked point
teams_video,P06,180,6.0,295.0557556152344,470.133056640625,tracked,P6; LK optical flow; sampled tracked point
teams_video,P07,180,6.0,288.45843505859375,434.5362243652344,tracked,P7; LK optical flow; sampled tracked point
teams_video,P08,180,6.0,400.897216796875,440.56390380859375,tracked,P8; LK optical flow; sampled tracked point
teams_video,P09,180,6.0,454.3363952636719,556.1607666015625,tracked,P9; LK optical flow; sampled tracked point
teams_video,P10,180,6.0,433.0135192871094,522.3060302734375,tracked,P10; LK optical flow; sampled tracked point
teams_video,P01,195,6.5,119.56275939941406,861.399169921875,tracked,P1; LK optical flow; sampled tracked point
teams_video,P02,195,6.5,336.1295166015625,604.88134765625,tracked,P2; LK optical flow; sampled tracked point
teams_video,P03,195,6.5,343.8730163574219,478.9410400390625,tracked,P3; LK optical flow; sampled tracked point
teams_video,P04,195,6.5,214.28639221191406,579.2321166992188,tracked,P4; LK optical flow; sampled tracked point
teams_video,P05,195,6.5,176.47299194335938,456.5370178222656,tracked,P5; LK optical flow; sampled tracked point
